LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
28-May-1940 00:00:00,10.6,0.0,,,,,9.8,1.3,,,18.4,16.8,,,19.2,0.0,,,14.5,0.3,12.3,0.0,,,17.8,0.0
29-May-1940 00:00:00,14.5,0.0,,,,,7.8,0.0,,,15.3,0.0,,,17.8,0.0,,,13.9,1.0,14.5,0.0,,,18.4,0.0
30-May-1940 00:00:00,14.7,2.3,,,,,13.7,0.0,,,15.6,0.0,,,19.5,23.6,,,15.6,0.0,14.2,13.5,,,18.9,0.0
31-May-1940 00:00:00,17.0,0.0,,,,,16.4,0.0,,,15.6,0.0,,,16.4,0.0,,,13.7,5.8,13.4,21.3,,,21.1,5.6
01-Jun-1940 00:00:00,7.8,3.3,,,,,14.2,1.3,,,18.1,0.0,,,13.4,0.0,,,13.7,0.0,14.7,0.0,,,21.1,0.0
02-Jun-1940 00:00:00,9.2,4.8,,,,,13.6,1.3,,,20.3,0.0,,,9.7,0.3,,,18.1,0.0,16.2,0.0,,,13.1,3.6
03-Jun-1940 00:00:00,11.4,0.0,,,,,16.7,0.0,,,21.9,2.5,,,14.2,0.0,,,21.1,0.0,14.5,0.0,,,11.7,0.0
04-Jun-1940 00:00:00,12.0,0.0,,,,,12.3,1.0,,,22.8,0.0,,,16.7,0.0,,,22.8,0.0,13.1,0.0,,,15.0,0.0
05-Jun-1940 00:00:00,10.3,0.3,,,,,14.7,7.4,,,23.4,0.0,,,14.5,0.0,,,23.4,0.0,13.9,0.3,,,18.6,3.0
06-Jun-1940 00:00:00,9.8,5.8,,,,,13.1,7.9,,,18.4,0.0,,,11.1,0.0,,,15.0,0.0,13.4,5.1,,,18.4,2.5
07-Jun-1940 00:00:00,8.6,9.7,,,,,10.0,0.8,,,15.9,2.5,,,12.5,3.3,,,17.8,1.3,15.0,0.0,,,12.0,0.0
08-Jun-1940 00:00:00,11.4,0.0,,,,,12.2,1.0,,,18.9,16.3,,,12.0,6.9,,,19.7,6.9,15.0,0.0,,,13.4,7.1
09-Jun-1940 00:00:00,12.8,0.0,,,,,11.7,7.6,,,16.1,0.3,,,13.7,0.5,,,18.1,0.0,16.7,0.0,,,15.3,14.7
10-Jun-1940 00:00:00,14.8,0.0,,,,,14.8,0.0,,,21.2,0.0,,,17.5,5.3,,,18.6,22.6,17.0,0.0,,,10.3,0.0
11-Jun-1940 00:00:00,16.7,0.0,,,,,15.3,0.0,,,19.2,0.0,,,17.5,0.3,,,21.4,0.0,18.9,0.0,,,18.9,15.7
12-Jun-1940 00:00:00,18.9,1.5,,,,,12.5,5.1,,,20.0,15.5,,,17.5,1.3,,,19.2,1.8,18.1,0.0,,,20.3,0.0
13-Jun-1940 00:00:00,18.6,0.0,,,,,13.6,18.0,,,21.1,0.0,,,18.9,0.8,,,19.8,0.0,17.5,0.0,,,12.8,2.3
14-Jun-1940 00:00:00,14.8,0.0,,,,,12.0,0.0,,,12.8,0.0,,,14.5,0.0,,,14.5,0.0,14.8,0.0,,,17.8,1.3
15-Jun-1940 00:00:00,14.4,0.0,,,,,13.9,2.0,,,19.5,0.0,,,14.5,4.3,,,18.1,0.0,16.4,0.0,,,16.4,0.5
16-Jun-1940 00:00:00,13.1,0.0,,,,,13.6,0.0,,,14.5,0.0,,,14.5,0.0,,,14.8,0.0,15.6,0.0,,,20.3,0.0
17-Jun-1940 00:00:00,14.2,0.0,,,,,13.6,0.0,,,19.5,0.0,,,16.2,0.0,,,,0.0,15.3,0.0,,,17.3,4.6
18-Jun-1940 00:00:00,13.6,0.0,,,,,18.1,0.3,,,22.0,1.3,,,12.5,0.0,,,22.0,7.9,16.1,0.0,,,13.6,0.0
19-Jun-1940 00:00:00,17.0,0.0,,,,,17.3,0.5,,,18.9,0.0,,,13.6,0.0,,,17.0,0.0,17.0,0.0,,,8.9,0.0
20-Jun-1940 00:00:00,17.5,11.4,,,,,14.2,0.0,,,10.9,0.8,,,17.0,7.4,,,8.3,0.0,14.5,0.0,,,10.0,0.3
21-Jun-1940 00:00:00,11.4,2.0,,,,,12.5,0.0,,,10.3,0.0,,,17.8,0.0,,,12.8,0.0,14.4,0.0,,,12.8,13.0
22-Jun-1940 00:00:00,12.0,0.0,,,,,11.9,1.5,,,12.0,0.0,,,14.8,0.0,,,11.1,0.0,14.5,0.0,,,13.6,8.6
23-Jun-1940 00:00:00,13.3,0.0,,,,,10.9,0.3,,,15.3,0.0,,,15.6,0.0,,,12.0,13.7,16.4,0.0,,,16.4,4.3
24-Jun-1940 00:00:00,15.3,0.0,,,,,10.6,0.0,,,13.1,4.1,,,17.8,0.0,,,14.2,2.5,18.1,0.0,,,15.6,0.0
25-Jun-1940 00:00:00,16.7,0.0,,,,,11.7,0.0,,,16.1,0.0,,,12.2,9.7,,,15.6,0.0,17.2,0.0,,,13.1,0.0
26-Jun-1940 00:00:00,13.4,1.3,,,,,13.9,5.3,,,14.2,8.9,,,13.6,21.1,,,13.9,4.8,14.4,0.0,,,14.5,1.5
27-Jun-1940 00:00:00,11.4,5.3,,,,,15.6,0.0,,,14.2,0.3,,,12.5,2.3,,,14.8,0.0,14.5,0.0,,,16.7,36.8
28-Jun-1940 00:00:00,13.4,0.0,,,,,14.7,0.0,,,15.0,6.9,,,14.2,0.0,,,13.3,21.8,15.8,0.0,,,15.3,0.0
29-Jun-1940 00:00:00,14.5,0.0,,,,,15.6,0.0,,,16.4,12.7,,,15.0,0.0,,,15.6,0.0,16.4,0.0,,,13.9,0.5
30-Jun-1940 00:00:00,16.7,0.0,,,,,17.2,0.0,,,14.8,5.3,,,15.9,0.0,,,14.2,2.8,17.8,0.0,,,15.0,0.0
01-Jul-1940 00:00:00,16.7,0.0,,,,,14.2,0.8,,,15.6,0.5,,,17.5,0.0,,,14.2,9.1,18.6,0.0,,,13.4,0.0
02-Jul-1940 00:00:00,20.6,0.0,,,,,15.9,2.8,,,15.9,0.0,,,20.3,0.0,,,14.7,0.0,18.9,0.0,,,17.0,0.0
03-Jul-1940 00:00:00,20.3,0.0,,,,,16.1,0.0,,,14.8,0.0,,,22.3,0.0,,,14.7,0.0,14.7,0.0,,,17.5,0.0
04-Jul-1940 00:00:00,16.7,8.6,,,,,12.5,46.7,,,17.2,0.0,,,23.7,0.0,,,18.9,6.1,18.4,0.0,,,23.1,0.0
05-Jul-1940 00:00:00,10.3,20.3,,,,,16.4,0.0,,,17.0,0.0,,,18.6,0.8,,,17.5,0.0,15.9,0.0,,,25.6,6.4
06-Jul-1940 00:00:00,13.1,5.1,,,,,16.7,0.0,,,20.0,0.0,,,15.6,0.5,,,17.5,0.0,15.6,0.0,,,21.1,0.5
07-Jul-1940 00:00:00,16.1,0.0,,,,,19.7,0.0,,,20.8,0.0,,,16.4,0.0,,,19.5,0.0,17.3,0.0,,,19.8,0.0
08-Jul-1940 00:00:00,16.1,0.0,,,,,22.0,0.0,,,22.5,0.0,,,19.2,0.0,,,21.4,0.0,16.4,0.0,,,20.0,0.0
09-Jul-1940 00:00:00,15.3,0.8,,,,,20.0,1.3,,,22.3,0.0,,,15.6,9.4,,,21.7,0.0,15.9,0.3,,,21.7,0.0
10-Jul-1940 00:00:00,16.4,0.3,,,,,20.8,4.3,,,19.8,2.5,,,11.7,13.7,,,21.2,0.0,16.7,8.9,,,15.3,0.0
11-Jul-1940 00:00:00,17.8,0.0,,,,,18.1,0.0,,,15.6,0.0,,,12.2,0.0,,,15.3,22.4,18.1,0.0,,,14.2,0.0
12-Jul-1940 00:00:00,19.7,0.0,,,,,17.2,0.0,,,15.3,0.0,,,18.4,0.0,,,15.3,0.0,18.3,0.0,,,18.1,0.0
13-Jul-1940 00:00:00,17.8,12.7,,,,,15.3,0.0,,,17.0,0.0,,,15.6,0.8,,,15.6,0.0,18.1,0.0,,,22.5,6.4
14-Jul-1940 00:00:00,10.0,0.0,,,,,17.5,0.0,,,18.4,0.8,,,15.6,0.0,,,17.5,0.0,17.8,0.0,,,16.4,0.0
15-Jul-1940 00:00:00,17.0,10.7,,,,,18.1,0.0,,,19.7,17.0,,,15.3,0.0,,,21.7,5.3,17.2,0.0,,,15.6,0.0
16-Jul-1940 00:00:00,17.8,4.3,,,,,18.7,1.0,,,18.1,0.0,,,17.5,0.0,,,17.5,0.0,15.9,0.0,,,21.7,0.0
17-Jul-1940 00:00:00,16.7,19.1,,,,,17.8,0.0,,,18.6,0.0,,,19.2,4.6,,,17.3,0.0,17.0,0.0,,,22.0,0.0
18-Jul-1940 00:00:00,17.0,0.0,,,,,19.7,0.0,,,21.1,0.0,,,17.3,2.8,,,18.7,0.0,18.4,0.0,,,22.2,0.0
19-Jul-1940 00:00:00,18.6,0.0,,,,,20.0,4.3,,,17.8,10.4,,,21.4,11.2,,,21.9,6.9,17.5,0.0,,,23.9,0.0
20-Jul-1940 00:00:00,18.6,0.0,,,,,18.1,17.5,,,19.7,21.3,,,22.3,0.0,,,24.7,10.7,19.7,0.0,,,26.4,0.0
21-Jul-1940 00:00:00,19.8,0.0,,,,,16.7,0.3,,,24.7,0.0,,,23.6,0.0,,,24.7,0.0,18.1,0.0,,,26.4,0.0
22-Jul-1940 00:00:00,18.6,0.0,,,,,18.9,0.3,,,24.8,0.0,,,22.2,0.0,,,23.9,5.3,17.5,0.0,,,28.9,2.0
23-Jul-1940 00:00:00,17.0,4.3,,,,,19.2,0.0,,,25.3,0.0,,,18.6,0.3,,,25.3,0.0,17.5,0.3,,,24.8,5.1
24-Jul-1940 00:00:00,14.2,11.9,,,,,18.6,0.0,,,23.4,0.0,,,17.5,0.0,,,26.1,0.0,17.0,0.3,,,23.6,0.0
25-Jul-1940 00:00:00,11.7,4.3,,,,,20.9,0.0,,,24.5,0.0,,,15.9,0.0,,,25.3,4.8,18.1,3.6,,,18.3,0.0
26-Jul-1940 00:00:00,13.4,0.0,,,,,22.5,0.0,,,25.3,0.0,,,13.1,0.0,,,26.1,0.0,17.2,13.0,,,16.7,0.0
27-Jul-1940 00:00:00,13.3,0.0,,,,,21.7,0.0,,,23.6,0.0,,,13.6,15.5,,,23.4,0.0,19.5,0.0,,,16.7,2.8
28-Jul-1940 00:00:00,12.8,0.0,,,,,19.5,0.0,,,23.6,0.0,,,15.9,0.0,,,22.8,0.0,17.2,4.8,,,18.6,0.5
29-Jul-1940 00:00:00,17.2,0.0,,,,,19.2,0.0,,,20.0,0.0,,,13.1,0.0,,,23.3,0.3,17.8,6.1,,,17.8,0.0
30-Jul-1940 00:00:00,17.8,0.0,,,,,17.0,9.7,,,25.0,3.6,,,21.4,0.0,,,26.7,0.0,17.2,0.0,,,18.1,0.0
31-Jul-1940 00:00:00,16.1,0.0,,,,,20.0,1.8,,,19.7,0.0,,,20.8,0.0,,,20.0,0.0,16.2,0.0,,,20.3,5.8
01-Aug-1940 00:00:00,15.6,0.0,,,,,13.7,5.1,,,19.2,0.0,,,16.4,1.5,,,19.5,0.0,17.0,0.0,,,24.7,3.3
02-Aug-1940 00:00:00,14.2,0.0,,,,,14.5,0.0,,,18.7,0.0,,,19.4,1.0,,,18.6,0.0,17.3,0.0,,,20.6,4.1
03-Aug-1940 00:00:00,12.2,4.6,,,,,18.9,0.0,,,20.3,0.0,,,17.8,2.8,,,21.7,0.0,17.0,0.0,,,21.4,0.0
04-Aug-1940 00:00:00,14.2,0.0,,,,,20.6,0.0,,,23.9,0.5,,,15.6,1.8,,,24.7,6.6,16.7,0.0,,,22.0,0.0
05-Aug-1940 00:00:00,14.7,0.0,,,,,20.3,0.0,,,24.7,2.0,,,17.5,0.0,,,25.3,18.3,19.2,0.0,,,20.3,0.0
06-Aug-1940 00:00:00,19.2,0.0,,,,,21.7,0.0,,,23.7,1.0,,,19.5,0.0,,,23.1,0.0,18.3,0.0,,,22.0,0.0
07-Aug-1940 00:00:00,18.3,0.0,,,,,20.9,4.6,,,20.3,0.0,,,21.9,0.0,,,19.5,0.0,18.4,0.0,,,25.6,0.0
08-Aug-1940 00:00:00,19.2,0.0,,,,,18.6,0.0,,,21.4,0.0,,,24.7,0.0,,,19.5,0.0,20.8,0.0,,,21.4,0.0
09-Aug-1940 00:00:00,22.0,0.0,,,,,20.0,0.0,,,22.5,0.0,,,23.4,0.0,,,20.8,0.0,18.4,3.6,,,24.2,0.0
10-Aug-1940 00:00:00,16.4,0.0,,,,,17.5,0.0,,,22.8,0.0,,,22.2,0.0,,,21.4,0.0,17.8,0.0,,,25.0,0.0
11-Aug-1940 00:00:00,17.3,0.0,,,,,15.0,0.0,,,23.6,0.0,,,19.5,0.0,,,21.7,0.0,17.5,0.0,,,24.7,0.0
12-Aug-1940 00:00:00,21.1,0.0,,,,,20.0,0.0,,,24.5,4.1,,,24.4,0.0,,,22.8,3.0,17.8,0.0,,,25.0,0.0
13-Aug-1940 00:00:00,13.3,0.0,,,,,20.9,11.9,,,25.3,0.8,,,20.9,0.0,,,25.6,0.0,17.2,0.0,,,27.5,0.0
14-Aug-1940 00:00:00,16.1,0.0,,,,,15.6,0.0,,,20.0,0.0,,,15.6,0.0,,,21.7,0.0,16.2,0.0,,,27.5,17.5
15-Aug-1940 00:00:00,12.0,0.0,,,,,14.2,0.0,,,20.0,0.0,,,17.3,0.0,,,19.5,0.0,15.9,0.0,,,24.5,0.0
16-Aug-1940 00:00:00,13.1,0.0,,,,,17.8,0.0,,,20.9,0.0,,,13.4,0.0,,,21.1,0.0,15.9,0.0,,,18.9,0.0
17-Aug-1940 00:00:00,13.9,0.0,,,,,22.0,0.0,,,23.9,0.0,,,12.2,0.0,,,22.5,0.0,17.2,0.0,,,17.8,0.0
18-Aug-1940 00:00:00,15.0,0.0,,,,,22.8,0.0,,,25.8,0.0,,,14.7,0.0,,,25.0,9.9,19.5,0.0,,,14.8,0.0
19-Aug-1940 00:00:00,17.3,0.0,,,,,21.1,0.0,,,17.5,17.8,,,21.2,0.0,,,18.1,0.0,18.1,0.0,,,16.2,0.0
20-Aug-1940 00:00:00,17.2,0.0,,,,,20.6,14.7,,,14.5,0.0,,,17.5,0.0,,,14.2,0.0,17.8,0.0,,,21.7,0.0
21-Aug-1940 00:00:00,18.1,0.0,,,,,14.7,0.0,,,12.2,0.0,,,13.4,0.0,,,11.9,0.0,16.1,1.5,,,13.4,2.5
22-Aug-1940 00:00:00,17.8,0.0,,,,,13.7,0.0,,,15.9,0.3,,,11.7,0.0,,,15.0,0.0,16.1,5.8,,,9.2,0.0
23-Aug-1940 00:00:00,14.5,0.0,,,,,15.6,0.0,,,12.2,0.0,,,16.1,10.2,,,13.6,0.0,17.5,0.0,,,10.9,0.0
24-Aug-1940 00:00:00,18.1,0.0,,,,,15.6,0.0,,,10.9,0.0,,,17.2,1.0,,,12.0,0.0,18.6,0.0,,,13.9,3.0
25-Aug-1940 00:00:00,15.0,0.5,,,,,10.0,0.0,,,12.0,0.0,,,16.7,1.8,,,11.1,0.0,18.9,0.0,,,15.3,0.0
26-Aug-1940 00:00:00,18.4,0.0,,,,,10.8,0.0,,,13.4,0.0,,,20.3,0.0,,,14.5,0.0,14.8,10.9,,,15.6,0.0
27-Aug-1940 00:00:00,16.4,0.0,,,,,10.8,0.0,,,15.0,0.0,,,21.4,1.5,,,15.6,0.0,18.1,3.3,,,18.3,0.0
28-Aug-1940 00:00:00,13.1,0.0,,,,,12.5,0.0,,,16.7,0.0,,,18.1,0.0,,,16.4,0.0,17.3,0.0,,,18.6,1.5
29-Aug-1940 00:00:00,15.8,0.0,,,,,15.6,0.0,,,20.9,0.0,,,15.6,0.0,,,20.6,16.3,16.7,0.0,,,17.5,0.0
30-Aug-1940 00:00:00,18.9,0.0,,,,,15.6,0.0,,,23.1,1.3,,,17.5,0.0,,,21.7,27.2,17.5,0.8,,,17.5,0.0
31-Aug-1940 00:00:00,22.3,0.0,,,,,19.2,0.0,,,22.8,0.0,,,24.7,0.0,,,22.0,2.8,17.5,3.8,,,15.6,0.0
01-Sep-1940 00:00:00,18.4,0.0,,,,,19.5,0.0,,,22.0,5.3,,,19.7,0.0,,,18.1,0.3,18.3,0.0,,,19.8,0.0
02-Sep-1940 00:00:00,16.1,0.0,,,,,19.7,2.3,,,18.4,0.0,,,19.2,1.8,,,17.0,10.2,15.6,0.0,,,22.0,0.0
03-Sep-1940 00:00:00,16.9,0.0,,,,,19.2,0.0,,,18.1,0.0,,,23.3,0.0,,,18.6,0.0,14.7,0.0,,,21.1,0.0
04-Sep-1940 00:00:00,15.6,17.5,,,,,18.3,0.8,,,16.4,0.0,,,23.1,0.0,,,18.9,0.0,16.1,0.0,,,26.4,9.7
05-Sep-1940 00:00:00,12.0,29.2,,,,,13.4,2.3,,,15.3,0.0,,,20.0,3.0,,,16.4,0.0,15.0,0.0,,,26.4,0.0
06-Sep-1940 00:00:00,14.5,4.6,,,,,10.0,10.9,,,13.9,0.0,,,15.8,0.0,,,17.3,4.1,15.0,0.0,,,19.4,1.0
07-Sep-1940 00:00:00,10.9,0.5,,,,,12.3,33.3,,,12.3,0.0,,,15.3,4.3,,,15.9,19.3,17.8,0.0,,,19.2,0.0
08-Sep-1940 00:00:00,10.6,1.8,,,,,10.3,10.9,,,14.2,0.0,,,13.6,0.0,,,17.2,16.0,17.8,0.0,,,12.8,2.8
09-Sep-1940 00:00:00,12.5,0.0,,,,,15.3,0.0,,,17.5,7.1,,,8.4,0.0,,,17.5,8.9,16.2,0.0,,,10.3,0.0
10-Sep-1940 00:00:00,14.2,0.0,,,,,16.1,0.3,,,16.4,0.3,,,9.8,0.0,,,12.5,0.0,18.6,0.0,,,9.2,0.0
11-Sep-1940 00:00:00,17.2,0.0,,,,,18.1,4.3,,,11.4,0.0,,,15.3,0.0,,,9.7,0.0,17.5,6.1,,,8.6,0.0
12-Sep-1940 00:00:00,16.1,0.0,,,,,11.9,28.7,,,11.2,0.8,,,13.1,0.0,,,10.8,2.0,18.7,6.1,,,15.3,0.0
13-Sep-1940 00:00:00,17.8,0.0,,,,,12.0,0.3,,,14.2,0.0,,,15.0,0.0,,,13.6,0.0,18.9,2.8,,,12.0,0.0
14-Sep-1940 00:00:00,13.1,6.1,,,,,13.1,0.0,,,14.2,0.0,,,16.4,0.0,,,14.5,22.4,17.3,0.3,,,12.2,0.0
15-Sep-1940 00:00:00,12.8,0.0,,,,,13.3,0.0,,,16.4,0.0,,,15.6,0.0,,,14.5,0.3,17.2,0.0,,,20.0,0.0
16-Sep-1940 00:00:00,13.9,0.0,,,,,11.7,99.6,,,16.7,0.0,,,13.9,0.0,,,15.6,0.0,15.3,0.0,,,21.7,4.3
17-Sep-1940 00:00:00,12.8,0.0,,,,,11.7,6.1,,,18.1,0.0,,,14.7,0.0,,,17.0,0.0,15.3,13.5,,,21.2,0.0
18-Sep-1940 00:00:00,10.3,0.0,,,,,12.8,0.0,,,17.3,0.0,,,16.1,5.1,,,15.9,0.5,13.4,0.0,,,19.8,2.3
19-Sep-1940 00:00:00,12.3,0.0,,,,,13.6,0.0,,,19.7,0.5,,,16.9,0.0,,,17.3,1.3,12.5,0.0,,,22.3,0.0
20-Sep-1940 00:00:00,13.1,0.0,,,,,17.2,0.0,,,17.3,4.8,,,14.8,0.0,,,22.0,0.0,11.4,0.0,,,20.6,0.0
21-Sep-1940 00:00:00,13.6,0.0,,,,,13.4,10.9,,,19.2,0.5,,,16.4,0.0,,,21.1,6.6,13.3,0.0,,,16.2,0.0
22-Sep-1940 00:00:00,11.1,14.7,,,,,13.6,0.0,,,18.4,0.0,,,16.7,0.0,,,17.8,0.0,15.3,0.0,,,17.8,1.5
23-Sep-1940 00:00:00,11.4,0.0,,,,,10.0,0.0,,,14.8,3.6,,,12.5,0.0,,,15.8,0.0,15.6,0.0,,,17.3,4.3
24-Sep-1940 00:00:00,8.6,0.0,,,,,13.6,3.8,,,13.1,11.9,,,6.7,0.0,,,14.2,10.7,17.0,0.0,,,6.1,0.0
25-Sep-1940 00:00:00,11.7,0.0,,,,,13.3,46.0,,,11.4,0.0,,,9.2,0.0,,,7.5,0.0,15.8,0.0,,,7.0,0.0
26-Sep-1940 00:00:00,14.5,0.0,,,,,7.0,0.0,,,6.4,0.0,,,11.4,0.0,,,7.8,0.0,15.3,20.3,,,12.8,0.0
27-Sep-1940 00:00:00,11.7,0.0,,,,,7.0,0.0,,,11.1,0.0,,,10.6,0.0,,,10.6,0.0,16.1,2.3,,,15.9,0.0
28-Sep-1940 00:00:00,11.1,0.0,,,,,13.9,0.0,,,13.6,0.0,,,11.7,0.0,,,12.2,0.0,15.3,0.0,,,13.6,0.0
29-Sep-1940 00:00:00,11.1,0.0,,,,,11.4,4.1,,,12.8,0.0,,,13.6,0.0,,,13.9,0.0,14.8,0.0,,,14.5,0.0
30-Sep-1940 00:00:00,10.8,0.0,,,,,8.1,0.0,,,10.0,0.0,,,10.6,0.0,,,11.1,0.0,15.0,0.0,,,17.8,0.0
01-Oct-1940 00:00:00,7.2,4.6,,,,,8.9,0.0,,,10.6,0.0,,,12.5,0.5,,,11.4,0.0,12.8,0.0,,,20.3,0.0
02-Oct-1940 00:00:00,7.2,10.2,,,,,9.7,0.0,,,15.0,0.0,,,8.9,0.0,,,15.6,0.0,10.0,0.0,,,15.3,0.5
03-Oct-1940 00:00:00,8.4,0.3,,,,,6.4,0.0,,,9.2,0.3,,,10.3,0.0,,,16.4,0.0,13.1,0.0,,,13.9,10.9
04-Oct-1940 00:00:00,8.6,5.1,,,,,6.4,0.0,,,9.2,0.0,,,10.3,0.0,,,10.0,0.0,12.8,0.0,,,14.7,7.1
05-Oct-1940 00:00:00,7.2,0.0,,,,,6.4,0.0,,,10.3,0.0,,,12.8,0.0,,,11.1,1.0,12.3,0.0,,,12.5,3.0
06-Oct-1940 00:00:00,8.4,0.0,,,,,8.6,0.0,,,17.5,2.5,,,7.5,0.0,,,17.3,2.0,12.8,0.0,,,12.5,0.0
07-Oct-1940 00:00:00,10.6,0.0,,,,,15.3,0.0,,,15.9,7.9,,,10.9,0.0,,,13.7,4.8,14.7,0.0,,,7.8,0.0
08-Oct-1940 00:00:00,11.4,0.0,,,,,17.5,4.8,,,9.8,4.8,,,10.9,0.0,,,10.3,0.0,13.3,0.0,,,7.2,0.0
09-Oct-1940 00:00:00,6.4,0.0,,,,,11.4,7.1,,,7.3,0.0,,,11.4,0.0,,,9.2,0.0,12.2,45.0,,,12.8,0.0
10-Oct-1940 00:00:00,11.4,0.0,,,,,7.3,0.0,,,7.8,0.0,,,10.6,0.0,,,7.8,0.0,14.5,1.5,,,11.2,0.0
11-Oct-1940 00:00:00,6.7,0.0,,,,,7.5,0.0,,,10.8,0.5,,,8.4,0.0,,,9.8,0.0,13.4,0.0,,,17.0,0.0
12-Oct-1940 00:00:00,5.6,0.0,,,,,10.6,0.0,,,15.6,0.5,,,7.0,0.0,,,14.7,0.0,9.8,0.0,,,11.1,0.0
13-Oct-1940 00:00:00,4.5,0.0,,,,,13.4,0.8,,,15.3,0.0,,,3.9,0.0,,,13.6,0.0,9.7,0.0,,,7.3,0.0
14-Oct-1940 00:00:00,6.2,0.0,,,,,9.7,0.0,,,7.0,20.8,,,0.0,0.0,,,7.0,25.9,13.4,0.3,,,5.3,0.0
15-Oct-1940 00:00:00,10.6,0.0,,,,,10.9,13.2,,,5.3,2.5,,,6.7,0.0,,,7.3,0.3,12.3,0.0,,,3.9,0.0
16-Oct-1940 00:00:00,4.8,0.0,,,,,2.3,0.0,,,1.4,0.0,,,6.1,0.0,,,1.7,0.0,10.0,0.5,,,8.6,0.0
17-Oct-1940 00:00:00,11.1,0.0,,,,,1.7,6.1,,,3.9,2.0,,,4.4,0.0,,,5.0,1.5,13.4,33.3,,,3.7,0.0
18-Oct-1940 00:00:00,12.8,0.0,,,,,4.8,5.1,,,1.1,0.0,,,7.8,0.0,,,2.2,0.0,16.7,35.8,,,9.2,0.0
19-Oct-1940 00:00:00,16.4,0.0,,,,,1.4,0.3,,,-2.0,0.0,,,10.3,0.0,,,-1.4,0.0,17.0,0.5,,,5.0,0.3
20-Oct-1940 00:00:00,14.5,0.0,,,,,-2.5,0.0,,,-1.4,2.0,,,9.2,0.0,,,2.0,0.3,17.0,16.3,,,7.0,0.0
21-Oct-1940 00:00:00,11.7,0.0,,,,,-3.1,8.9,,,-0.9,0.0,,,14.2,0.0,,,0.3,0.0,13.7,0.0,,,10.0,0.0
22-Oct-1940 00:00:00,4.5,0.0,,,,,-2.5,0.0,,,-0.6,0.5,,,5.3,0.0,,,2.3,1.3,7.8,1.5,,,11.1,0.0
23-Oct-1940 00:00:00,5.0,0.0,,,,,-0.3,1.0,,,10.6,0.5,,,0.9,0.0,,,10.3,0.0,12.5,13.2,,,6.4,0.0
24-Oct-1940 00:00:00,9.2,0.0,,,,,8.1,0.0,,,6.7,0.0,,,8.6,0.0,,,7.2,0.0,10.0,0.0,,,7.8,0.0
25-Oct-1940 00:00:00,6.2,0.0,,,,,2.0,0.0,,,5.6,0.0,,,12.3,0.0,,,6.4,0.0,10.3,0.5,,,7.3,0.0
26-Oct-1940 00:00:00,0.0,13.0,,,,,2.8,10.2,,,2.2,1.3,,,1.4,12.4,,,4.7,0.0,7.3,0.0,,,8.6,0.0
27-Oct-1940 00:00:00,0.0,7.6,,,,,-1.4,1.3,,,0.9,0.0,,,4.5,8.4,,,2.3,0.0,7.0,0.0,,,6.1,18.8
28-Oct-1940 00:00:00,0.8,0.0,,,,,-0.9,0.3,,,0.6,0.0,,,1.7,8.9,,,-0.3,0.0,9.2,9.1,,,6.7,23.4
29-Oct-1940 00:00:00,-2.5,0.0,,,,,1.9,0.0,,,0.8,0.0,,,3.9,0.0,,,0.3,6.9,10.3,4.8,,,7.0,0.0
30-Oct-1940 00:00:00,3.9,0.0,,,,,1.4,0.0,,,1.9,4.8,,,4.5,0.0,,,4.7,1.5,10.3,7.9,,,7.0,0.0
31-Oct-1940 00:00:00,4.2,0.0,,,,,-0.6,0.0,,,5.0,0.0,,,3.6,1.0,,,5.3,0.0,9.2,2.3,,,5.6,5.3
01-Nov-1940 00:00:00,2.0,0.0,,,,,1.1,0.0,,,2.2,14.7,,,1.1,0.0,,,4.7,12.7,8.1,6.9,,,5.3,0.8
02-Nov-1940 00:00:00,-2.5,0.0,,,,,1.7,7.1,,,8.1,2.3,,,0.0,7.6,,,10.0,3.3,7.5,0.0,,,5.3,0.0
03-Nov-1940 00:00:00,-2.8,0.5,,,,,7.5,3.6,,,4.5,0.0,,,0.8,0.0,,,8.1,0.0,6.4,0.5,,,5.8,0.0
04-Nov-1940 00:00:00,-1.7,0.0,,,,,4.2,0.0,,,5.0,0.0,,,-6.1,0.0,,,9.2,0.0,7.8,0.5,,,2.5,0.0
